28	3417290991159320	0	"头条新闻"	"【台湾屏东县发生6.0级地震 全台有感】据中新网报道，台湾屏东县上午发生6.0级地震(台湾媒体报道震级为6.1级)，震源深度20千米。据台湾“中央社”报道，台湾地震测报部门报告，全台湾有感，台东、屏东及台南震度都达到5级，台北市信义区2级。http://t.cn/zObLvxU"	-1	"1,2,4,6,8,10,11"	0	-1	"fjzhd"	0	"123"	0	1	1	4
29	3417290991159320	1	"元少Z金元V"	"2012真的是多震之秋，诸君珍重"	0	""	1	-1	"fjzhd"	1	"123"	0	1	1	4
30	3417290991159320	2	"YYYYYYYYYoga"	"@林宥嘉YogaLin        你没事吧??    当看到台湾地震的时候我真的惊了 很害怕。"	0	"3"	1	-1	"fjzhd"	-1	"123"	NULL	1	1	4
31	3417290991159320	3	"于姬-"	"@林宥嘉YogaLin                      你是平安的。"	2	""	2	-1	"fjzhd"	1	"123"	0	1	1	4
32	3417290991159320	4	"山东万朵金银花"	"地震！又见地震！2012真是不平凡的一年！"	0	"5"	1	-1	"fjzhd"	-1	"123"	NULL	1	1	4
33	3417290991159320	5	"生活单纯点113"	"就是就是，2012啊"	4	""	2	0	"fjzhd"	-1	"123"	0	1	1	4
34	3417290991159320	6	"光华-Mitsuka"	"台灣的朋友、你們沒事嗎？"	0	"7"	1	-1	"fjzhd"	1	"123"	1	1	1	4
35	3417290991159320	7	"大大大大大新悦"	"希望大家一切平安！"	6	""	2	1	"fjzhd"	1	"123"	NULL	1	1	4
36	3417290991159320	8	"微笑的邕江"	"到处都地震，可怕。"	0	"9"	1	-1	"fjzhd"	-1	"123"	NULL	1	1	4
37	3417290991159320	9	"ZJ流沙河"	"又是地震[吃惊]"	8	""	2	-1	"fjzhd"	-1	"123"	NULL	1	1	4
38	3417290991159320	10	"kxpkxp康"	"好啦，表示系图书馆感受到震动，，，呜呜，摇左几下，人走左一半。。。"	0	""	1	-1	"fjzhd"	1	"123"	-1	1	1	4
39	3417290991159320	11	"花心机Peggy"	"@WhitneyLiang @愛咪AmySL @Hideko @ollp 你们还好吗？"	0	""	1	-1	"fjzhd"	1	"123"	0	1	1	4
40	3560576993019982	0	"一枕黄粱love鑫"	"3.27地震歪楼事件纪实：今天上午10点台湾地震，福州受到波及。正在上班的我还以为又是一次普通的地震，岂料到居然我家所在的融侨江南水都美域35号楼一举名扬天下知。囧死了。        事实的真相... http://t.cn/zThjuz7 （使用新浪长微博工具发布 http://t.cn/zOXAaic）"	-1	"1,2"	0	-1	"fjzhd"	0	"cxj"	0	1	-1	4
41	3560576993019982	1	"植米不悟"	"网上传言却有夸大事实的情况，并且以讹传讹。身为居民滴一员，当然是希望楼体安全啦~不过那20mm确定不是地震的缘故？？[神马]"	0	""	1	-1	"fjzhd"	0	"cxj"	0	1	-1	4
42	3560576993019982	2	"一枕黄粱love鑫"	"融侨集团已经发文 诽谤会被追求法律责任哦[嘻嘻]"	0	""	1	0	"fjzhd"	0	"cxj"	NULL	1	-1	4
43	3560633687505171	0	"邢凯先生"	"【台湾地震 福州高楼歪了】“我们住的楼倾斜了。”27日上午10时许，江南水都美域住宅区35号楼一居民反映，早上感受到台湾南投地震的强烈震感后，突然接到物业通知，要自己所在楼所有住户全部下楼。住户们着急疏散到楼下后，往自己所在的住宅楼一看：“楼居然斜了。”http://t.cn/zThK8F4"	-1	"1,2,5,6,8,10,13,15,17,18"	0	0	"cxj"	0	"plum"	NULL	1	1	4
44	3560633687505171	1	"浩明-叔"	"当时我和朋友在他公司的会议室指点江山，高谈阔论。忽听外面各漂亮GGMM高分贝尖叫，说是地震了！还训练有素地沿楼梯向下跑，MM们，你们可是在十几楼哎[汗]我和朋友略以分析，决定留下继续刚才那一国际风云的话题[嘻嘻]屹立不动[威武]。再无事！MM们回来后，一脸敬仰地说我们太淡定了！淡定哥顶起[威武]"	0	""	1	1	"cxj"	0	"plum"	0	1	1	4
45	3560633687505171	2	"丽丽承诺"	"转发微博"	0	"3"	1	0	"cxj"	0	"plum"	NULL	1	1	4
46	3560633687505171	3	"没有星星的晚"	"这咋办？"	2	"4"	2	0	"cxj"	0	"plum"	NULL	1	1	4
47	3560633687505171	4	"大隐语事"	"还是豆腐渣工程啊"	3	""	3	-1	"cxj"	-1	"plum"	NULL	1	1	4
48	3560633687505171	5	"英特耐雄奈尔"	"转发微博。"	0	""	1	0	"cxj"	0	"plum"	NULL	1	1	4
49	3560633687505171	6	"玲瀚"	"开发商的罪，恶贯满盈了，算账时间不长久了。"	0	"7"	1	-1	"cxj"	-1	"plum"	NULL	1	1	4
50	3560633687505171	7	"东东加V"	"歪而不倒，能把楼建得这么高难度，真牛！该颁个鲁班奖。"	6	""	2	-1	"cxj"	1	"plum"	-1	1	1	4
51	3560633687505171	8	"山水幽燕"	"回复@张钦海: 强势单位 -- 重要关键词"	0	"9"	1	0	"cxj"	-1	"plum"	0	1	1	4
52	3560633687505171	9	"darkillzhou"	"好一招隔山打牛"	8	""	2	-1	"cxj"	-1	"plum"	NULL	1	1	4
53	3560633687505171	10	"张钦海"	"曾受人教诲:买房要买遭遇地震也难受损的房子。商品房也是商品，房子也有假冒伪劣品，各类材料标号不合格，自己就开裂，摇摇欲坠！一遇小地震就露馅，大点地震就报废。一般来说，强势单位集资或委托建的"	0	"11"	1	-1	"cxj"	-1	"plum"	NULL	1	1	4
54	3560633687505171	11	"中国老参谋"	"从图片上就可看出，确实斜了。"	10	"12"	2	-1	"cxj"	0	"plum"	-1	1	1	4
55	3560633687505171	12	"朴扣东"	"时下中国的开发商们是在犯罪！"	11	""	3	-1	"cxj"	-1	"plum"	NULL	1	1	4
56	3560633687505171	13	"心理师吉仁"	"转发微博"	0	"14"	1	0	"cxj"	0	"plum"	NULL	1	1	4
57	3560633687505171	14	"JJ8023"	"楼歪歪。"	13	""	2	-1	"cxj"	0	"plum"	-1	1	1	4
58	3560633687505171	15	"闽商策划"	"心邪了，楼也就歪了。"	0	"16"	1	-1	"cxj"	-1	"plum"	NULL	1	1	4
59	3560633687505171	16	"妖之幻蓝"	"有没其他角度呢？这个不明显啊~话说- -还有住户敢进去住吗？"	15	""	2	0	"cxj"	0	"plum"	NULL	1	1	4
60	3560633687505171	17	"风云神兵"	"@爱潜水的大虾 @Pearl_Phang @退休狂想 如果 买地铁房 特别是房子盖在前 挖地铁通道在后的 后果会更严重 .........."	0	""	1	0	"cxj"	-1	"plum"	0	1	1	4
61	3560633687505171	18	"滴滴戴"	"唉。住高楼危险"	0	""	1	-1	"cxj"	-1	"plum"	NULL	1	1	4
80	3569208971539820	0	"布綸國際後援會_會長微博"	"臺灣地震了5.1級[抓狂][抓狂][吃惊][吃惊][悲伤][悲伤][害羞][衰][衰]@炎欣欣- @銀翊_M軍團_嘉欣 @橙子布丁丶嬌儿 @天使馥儿 @郑某某--- 我在:http://t.cn/zTJRcsA"	-1	"1,2,3,10,11,12,16,17"	0	0	"cxj"	-1	"plum"	-1	1	1	4
81	3569208971539820	1	"神-人-阿-好"	"我们所能做的就是希望他们一切平安！为他们加油，祈祷！！[爱心传递]"	0	""	1	1	"cxj"	1	"plum"	NULL	1	1	4
82	3569208971539820	2	"爱洁_小爽"	"@炎亞綸 没事吧报个平安好担心你！！！"	0	""	1	1	"cxj"	-1	"plum"	0	1	1	4
83	3569208971539820	3	"炎亚纶就是我生命中的大暖男"	"[吃惊][衰][衰][衰]"	0	"4,9"	1	0	"cxj"	-1	"plum"	-1	1	1	4
84	3569208971539820	4	"moment-炎炎炎"	"不会有事的！"	3	"5"	2	1	"cxj"	1	"plum"	NULL	1	1	4
85	3569208971539820	5	"炎亞綸是鳗鳗的小太阳"	"台灣的布丁 、不要慌張 、內地和你們同在 。@炎亞綸 好好照顧自己 、你一定不會有事 ！"	4	"6"	3	1	"cxj"	1	"plum"	NULL	1	1	4
86	3569208971539820	6	"爱庚霖不解释"	"平安[蜡烛][蜡烛]"	5	"7"	4	1	"cxj"	1	"plum"	NULL	1	1	4
87	3569208971539820	7	"Aaron---我们的纪念日"	"木事木事的[蜡烛][蜡烛]"	6	"8"	5	1	"cxj"	1	"plum"	NULL	1	1	4
88	3569208971539820	8	"冰炽炎欣"	"[可怜]一定木事！"	7	""	6	1	"cxj"	1	"plum"	NULL	1	1	4
89	3569208971539820	9	"_-你看到的我是蓝色的"	"台湾也震了π_π这都是怎么了……"	3	""	2	-1	"cxj"	1	"plum"	-1	1	1	4
90	3569208971539820	10	"Young李小妞"	"不要！！！接二连三的发生，到底是怎么了？[泪]你们都要好好的！布丁，亚纶，还有台湾人们！小心！"	0	""	1	1	"cxj"	1	"plum"	NULL	1	1	4
91	3569208971539820	11	"原來是媛兒"	"今早八点零二分四川雅安7.0级地震已有一百多人遇难，余震次数多达516次[泪][蜡烛]"	0	""	1	0	"cxj"	-1	"plum"	-1	1	1	4
92	3569208971539820	12	"等你回来直到约定融化成笑颜"	"艹……一波未平一波又起……"	0	"13,15"	1	-1	"cxj"	-1	"plum"	NULL	1	1	4
93	3569208971539820	13	"天使馥儿"	"為什麼會這樣，祈求平安[許願]"	12	"14"	2	1	"cxj"	1	"plum"	NULL	1	1	4
94	3569208971539820	14	"吴庚霖国际叶子"	"一波未平一波又起。。@炎亞綸 你一定要平安！[爱心传递][爱心传递][绿丝带]"	13	""	3	1	"cxj"	-1	"plum"	0	1	1	4
95	3569208971539820	15	"楊小帥是我哥Rainie__月"	"这什么情况……"	12	""	2	0	"cxj"	0	"plum"	NULL	1	1	4
96	3569208971539820	16	"i张晓璠"	"PRAY FOR TAIWAN！[绿丝带]"	0	""	1	0	"cxj"	1	"plum"	0	1	1	4
97	3569208971539820	17	"炎欣欣-晓欣"	"台湾的亲们，还好吗？！！又震了……布丁快来报平安！！！！！"	0	""	1	1	"cxj"	1	"plum"	NULL	1	1	4
98	3584139095768464	0	"李开复"	"1978年版的《复仇者联盟》... 雷神托尔，美国队长，绿巨人还有钢铁侠，这其实是粉丝自行制作的伪预告片，剪了各个Marvel英雄当年的影集片段做成的。时代变化太大了，钢铁侠出场的时候还是绷不住笑喷了。http://t.cn/zOesYTM"	-1	"1,2,3,4,8,9,12"	0	1	"mfxiang"	0	"cherryQS"	1	1	1	18
99	3584139095768464	1	"Jason_Byj"	"@Jade-the-best [打脸]"	0	""	1	0	"mfxiang"	0	"cherryQS"	NULL	1	1	18
100	3584139095768464	2	"头脑简单向前冲冲冲"	"[哈哈]"	0	""	1	1	"mfxiang"	0	"cherryQS"	1	1	1	18
101	3584139095768464	3	"lewisbb5"	"物是人非啊[泪][泪][嘻嘻][偷笑]"	0	""	1	1	"mfxiang"	-1	"cherryQS"	1	1	1	18
102	3584139095768464	4	"爱鞋的小驴会说话"	"@二哥的小弟 去看吧"	0	"5,7"	1	1	"mfxiang"	0	"cherryQS"	1	1	1	18
103	3584139095768464	5	"二哥的小弟"	"那个水桶居然是钢铁侠？@小墨2020"	4	"6"	2	-1	"mfxiang"	0	"cherryQS"	-1	1	1	18
104	3584139095768464	6	"王尧永_"	"最后出场的是洛基？？！"	5	""	3	1	"mfxiang"	0	"cherryQS"	0	1	1	18
105	3584139095768464	7	"FuRoy"	"那个水桶居然是钢铁侠？@小墨2020"	4	""	2	-1	"mfxiang"	0	"cherryQS"	-1	1	1	18
106	3584139095768464	8	"莲间小玉"	"钢铁侠也太........让小唐尼情何以堪啊哈哈哈哈哈哈哈哈[偷乐]"	0	""	1	-1	"mfxiang"	0	"cherryQS"	1	1	1	18
107	3584139095768464	9	"沈蕾蕾大爺"	"[哈哈]"	0	"10"	1	1	"mfxiang"	0	"cherryQS"	1	1	1	18
108	3584139095768464	10	"舔蜜糖刀刃的猫爱拍sirotan"	"锤哥最正常"	9	"11"	2	1	"mfxiang"	0	"cherryQS"	1	1	1	18
109	3584139095768464	11	"托马斯张不是拖马子张"	"钢铁侠。。。"	10	""	3	-1	"mfxiang"	0	"cherryQS"	-1	1	1	18
110	3584139095768464	12	"新时代热点"	"笑死我了![哈哈]"	0	""	1	1	"mfxiang"	1	"cherryQS"	NULL	1	1	18
111	3584784061913522	0	"央视新闻"	"#南投地震#【台媒：地震能量可能超过2颗原子弹 已致1死18伤】据台媒报道，南投地震后，香港地区、日本均有震感。台湾地震测报中心副主任吕佩玲表示，今天地震的能量相当2颗原子弹以上。另据报道，嘉义县除1名登山民众遭落石砸中死亡外，另有17人轻伤、1重伤。"	-1	"1,3,4,5,6,13,14,15,16,17"	0	0	"cxj"	-1	"cherryQS"	-1	1	-1	4
112	3584784061913522	1	"曹景行"	"地震时正好在台北，朋友请李敖先生吃午饭。饭桌抖了几下，李敖先生面不改色照吃不误。看窗外街头也不见任何异象，可见台湾民众早已遇震不惊。"	0	"2"	1	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
113	3584784061913522	2	"有胡子的狼"	"遇震不惊"	1	""	2	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
114	3584784061913522	3	"Jason陳大花"	"[蜡烛]"	0	""	1	0	"cxj"	1	"cherryQS"	-1	1	-1	4
115	3584784061913522	4	"小草绿191"	"台湾[赞]"	0	""	1	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
116	3584784061913522	5	"太阳雪3261"	"遇事不惊来源于建筑质量过硬"	0	""	1	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
117	3584784061913522	6	"李开复"	"祈悼平安！"	0	"7,9,10,11,12"	1	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
118	3584784061913522	7	"李佳佳Audrey"	"南投是日月潭所在地啊！非常美的地方。Bless~"	6	"8"	2	0	"cxj"	0	"cherryQS"	NULL	1	-1	4
119	3584784061913522	8	"超群萌之助"	"上次看白岩松&lt;你幸福吗&gt;，里面说日月潭很小，是很一般的湖~不知道是真是假？"	7	""	3	0	"cxj"	0	"cherryQS"	NULL	1	-1	4
120	3584784061913522	9	"i水仙哥"	"祈悼平安！"	6	""	2	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
121	3584784061913522	10	"Edward--Yu1314"	"[许愿]"	6	""	2	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
122	3584784061913522	11	"生态-中华"	"幸好是台湾，如果发生地北移数十公里···"	6	""	2	0	"cxj"	-1	"cherryQS"	0	1	-1	4
123	3584784061913522	12	"小义-V"	"祈祷。[蜡烛]"	6	""	2	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
124	3584784061913522	13	"云笛飞鸟"	"台湾什么时候回归？"	0	""	1	0	"cxj"	0	"cherryQS"	NULL	1	-1	4
125	3584784061913522	14	"丷丫earn"	"妈的，哪里来的勇气…服了"	0	""	1	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
126	3584784061913522	15	"洛杉矶吃货小分队"	"[蜡烛]日月潭就在南投，是个好地方.祈祷平安."	0	""	1	1	"cxj"	1	"cherryQS"	NULL	1	-1	4
127	3584784061913522	16	"贵sir"	"庆幸近7级的地震只有1人遇难，台湾这个资本主义社会的房屋竟然这么坚固！对比四川地震道路中断、万间房屋倒塌的那种惨烈重复地撞击心灵！社会主义制度下的房屋特别易倒么？山同被震碎、同是泥石流，倒塌的房屋和伤亡怎么差别这么大呢？"	0	""	1	-1	"cxj"	1	"cherryQS"	0	1	-1	4
128	3584784061913522	17	"央视新闻"	"#南投地震#【台媒:地震能量可能超过2颗原子弹 已致1死18伤】据台媒报道，南投地震后，香港地区、日本均有震感。台湾地震测报中心副主任吕佩玲表示，今天地震的能量相当2颗原子弹以上。另据报道，嘉义县除1名登山民众遭落石砸中死亡外，另有17人轻伤、1重伤。"	0	""	1	0	"cxj"	0	"cherryQS"	NULL	1	-1	4
129	3618348526641851	0	"易富贤"	"国家统计局人口普查处崔红艳处长将2010年普查1.18的生育率修正为1.5，既不是采纳短表1379万0岁人口，也不是采纳长表119万出生人口，而是自己推测的1592万0岁人口，那么就与普查没有关系了。她确定2010年预期寿命也是凭空修正，没有任何普查和医疗数据支撑。支撑基本国策的人口数据竟是如此草率！"	-1	"1,10,11,12,13,14,15,16"	0	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
130	3618348526641851	1	"易富贤"	"2000年“五普”显示总和生育率只有1.22，当时就应停止计划生育。但是2010年人口普查之后，又是张为民、[来]崔红艳率先否定普查结果，张为民宣布中国人口要等到2032年才开始负增长，[吐]崔红艳宣布中国生育率还有1.5。"	0	"2,5,6,7,8,9"	1	0	"Alex_Zhou"	-1	"superuser"	-1	1	1	36
131	3618348526641851	2	"十一郞"	"权力无约束，二逼定未来"	1	"3"	2	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
132	3618348526641851	3	"王小山"	"怎么会这么坏？"	2	"4"	3	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
133	3618348526641851	4	"百川东到海_"	"相当于杀了多少人？"	3	""	4	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
134	3618348526641851	5	"话梅王"	"第一反应是震惊，这样关系国计民生、关系国家基本政策的数据居然可以随意“修正”?！再想想，也就是习惯成自然罢了。"	1	""	2	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
135	3618348526641851	6	"暴烈米"	"到底是真是假？！"	1	""	2	0	"Alex_Zhou"	0	"superuser"	NULL	1	1	36
136	3618348526641851	7	"幼二圆大斑"	"[草泥马]权力[衰]无约束，“二逼”定未来[汗]"	1	""	2	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
137	3618348526641851	8	"魔法河蟹"	"无数百姓的喜好甚至命运由几个混帐二逼决定，想想就……又愤青了"	1	""	2	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
138	3618348526641851	9	"yxfyxf1962"	"这些指标空额就由张为民、崔红艳来完成吧！多搞点私生子（女）。加油！[嘻嘻]"	1	""	2	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
139	3618348526641851	10	"WinniBaby0911"	"估计她生不了孩子也不让别人生！"	0	""	1	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
140	3618348526641851	11	"晓雨闻铃"	"有辟谣吗？"	0	""	1	0	"Alex_Zhou"	0	"superuser"	NULL	1	1	36
141	3618348526641851	12	"李剑芒222"	"这才是扯蛋呢！一个处长修改这唠神子数据干什么？对她有什么好处？我怀疑是操作国策的首长逼着她修改。"	0	""	1	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
142	3618348526641851	13	"王敏竹--反计救国"	"人口普查为何不釆用指纹数据？就为了造假么？"	0	""	1	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
143	3618348526641851	14	"防风人口研究"	"本条是针对:我的评估是完全放开生育，未来十年中平均生育率不会超过1.8;最高时候也不会超过2.2."	0	""	1	0	"Alex_Zhou"	0	"superuser"	NULL	1	1	36
144	3618348526641851	15	"易富贤"	"崔红艳以国家统计局公布的2001-2010年出生为标准，判断2010年生育率为1.5，认为2010年普查0-9岁人口漏报了1107万，那还用普查干什么？并且如果普查真存在漏报的话，年龄越低漏报率越高，但是崔红艳的文章却显示1107万漏报中77%是5-9岁，只23%是0-4岁。"	0	""	1	0	"Alex_Zhou"	-1	"superuser"	-1	1	1	36
145	3618348526641851	16	"韩金亮"	"中国有多少数据都出自官员的“臆测”，而政策却是建立在这些臆测的数字上，那岂不是在意淫？都在做着中国梦"	0	""	1	-1	"Alex_Zhou"	-1	"superuser"	NULL	1	1	36
146	3639557352725936	0	"ScoreRoy"	"刚刚20.05分，火车站数码广场居民口17层我在我阿姨家发生17秒的中等摇晃！应该台湾地震了，亲住在高层的，你们感觉到了吗？@温州草根新闻 @温州草根新闻 "	-1	"1,2,3,4,5"	0	-1	"fjzhd"	0	"cxj"	-1	1	-1	4
147	3639557352725936	1	"艾特青田"	"老头老头"	0	""	1	-1	"fjzhd"	0	"cxj"	-1	1	-1	4
148	3639557352725936	2	"oyuano快乐"	"我在一楼都感觉到了。"	0	""	1	-1	"fjzhd"	0	"cxj"	-1	1	-1	4
149	3639557352725936	3	"叼着奶嘴闲逛_Mr-Lee"	"我在20楼。也感觉到了"	0	""	1	-1	"fjzhd"	0	"cxj"	-1	1	-1	4
150	3639557352725936	4	"XX916"	"有点。我在4楼也明显。"	0	""	1	-1	"fjzhd"	0	"cxj"	-1	1	-1	4
151	3639557352725936	5	"团T团"	"我在宁夏路感受到了，亲"	0	""	1	-1	"fjzhd"	0	"cxj"	-1	1	-1	4
152	3639746334795702	0	"新浪无锡"	"【台湾地震“震”到无锡】昨晚20：02，台湾花莲发生6.7级地震。无锡距震源仅900多公里，10楼以上高层居民震感明显：二院病房输液架都在晃动，病房患者“逃”到走廊。据了解，无锡地震台网中心半小时内接了30个电话。对比汶川地震时，当年无锡非高层市民也有震感。http://t.cn/zR9t2Uk 你感觉到没？"	-1	"1,2,3,4,5,6,7,8,9"	0	-1	"fjzhd"	0	"cxj"	-1	1	1	4
153	3639746334795702	1	"秋江一杯水"	"11楼，木有感觉"	0	""	1	0	"fjzhd"	0	"cxj"	NULL	1	1	4
154	3639746334795702	2	"迷糊yiyi"	"17楼，木有感觉到。。。"	0	""	1	0	"fjzhd"	0	"cxj"	NULL	1	1	4
155	3639746334795702	3	"ellen梦一"	"一点感觉都木有啊！"	0	""	1	0	"fjzhd"	-1	"cxj"	0	1	1	4
156	3639746334795702	4	"香度CHANDO"	"台湾花莲发生6.7级地震"	0	""	1	-1	"fjzhd"	0	"cxj"	0	1	1	4
157	3639746334795702	5	"柒宇苒Elena_Monitor酱"	"卧槽！我一点感觉都没有！果断是睡得太死的节奏？！(╯‵□′)╯︵┻━┻"	0	""	1	0	"fjzhd"	0	"cxj"	NULL	1	1	4
158	3639746334795702	6	"牛宝宝_跟着壕史一起翻滚"	"[吃惊][吃惊]"	0	""	1	-1	"fjzhd"	0	"cxj"	0	1	1	4
159	3639746334795702	7	"苏高尚智"	"希望别在有余震"	0	""	1	-1	"fjzhd"	0	"cxj"	0	1	1	4
160	3639746334795702	8	"Carol_Twinkle"	"[吃惊]没感觉"	0	""	1	0	"fjzhd"	0	"cxj"	NULL	1	1	4
161	3639746334795702	9	"钱权-致公"	"住在高层，没感觉"	0	""	1	0	"fjzhd"	0	"cxj"	NULL	1	1	4
162	3650478946688395	0	"全球电影收录"	"合体后的复仇者联盟。。。简直是狂拽炫酷屌炸天……"	-1	"1,2,3,4,5"	0	1	"mfxiang"	1	"cherryQS"	NULL	1	1	18
163	3650478946688395	1	"黑混Dax"	"@想隆xiong么"	0	""	1	0	"mfxiang"	0	"cherryQS"	NULL	1	1	18
164	3650478946688395	2	"McMurphy-L"	"黑寡妇的元素在哪里？"	0	""	1	0	"mfxiang"	0	"cherryQS"	NULL	1	1	18
165	3650478946688395	3	"拍照片的张同学"	"[哈哈]"	0	""	1	1	"mfxiang"	1	"cherryQS"	NULL	1	1	18
166	3650478946688395	4	"大眼神叨懿"	"@迷彩小jeep"	0	""	1	0	"mfxiang"	0	"cherryQS"	NULL	1	1	18
167	3650478946688395	5	"stubborn方头狮"	"这不吓人嘛这"	0	""	1	-1	"mfxiang"	-1	"cherryQS"	NULL	1	1	18
168	3650850842716911	0	"月球车玉兔"	"刘慈欣大叔也来看我起飞了！好开心！[太开心] 不知道要回什么好了"	-1	"1,7,8,9,16,17"	0	1	"cherryQS"	1	"Alex_Zhou"	NULL	1	1	31
169	3650850842716911	1	"江宁公安"	"不要回答！不要回答！不要回答！"	0	"2"	1	0	"cherryQS"	0	"Alex_Zhou"	NULL	1	1	31
170	3650850842716911	2	"潘海天"	"在这座黑暗森林里，每个文明都会四处释放兔子，如果发现了别的兔子，能做的只有一件事:把它做成麻辣兔头！在这片森林中，他兔就是地狱，就是永恒的威胁，任何暴露自己存在的生命都将被消灭，这是宇宙黑暗森林法则！"	1	"3,4,5"	2	0	"cherryQS"	0	"Alex_Zhou"	NULL	1	1	31
171	3650850842716911	3	"小C快跑"	"哈哈三体综合症 @扬光sunny"	2	""	3	0	"cherryQS"	0	"Alex_Zhou"	NULL	1	1	31
172	3650850842716911	4	"远古文物夏青花"	"不要回答！不要回答！不要回答！"	2	""	3	0	"cherryQS"	0	"Alex_Zhou"	NULL	1	1	31
173	3650850842716911	5	"科幻世界"	"[偷笑]"	2	"6"	3	0	"cherryQS"	1	"Alex_Zhou"	0	1	1	31
174	3650850842716911	6	"喂鹿"	"不要回答！不要回答！不要回答！[lt偷窥]"	5	""	4	0	"cherryQS"	0	"Alex_Zhou"	NULL	1	1	31
175	3650850842716911	7	"马甲六和海峡"	"不要回答！不要回答！不要回答！@ 叶文洁"	0	""	1	0	"cherryQS"	0	"Alex_Zhou"	NULL	1	1	31
176	3650850842716911	8	"--Mose--"	"能弱弱的问一下:基地里有无线Wi-Fi信号吗？"	0	""	1	0	"cherryQS"	0	"Alex_Zhou"	NULL	1	1	31
